23.371,24.001
23.471,23.994
23.611,23.976
23.471,23.994
23.569,23.704
23.708,22.963
23.611,23.976
23.708,22.963
23.844,20.21
23.473,24.001
23.571,23.976
23.71,23.915
23.571,23.976
23.668,22.963
23.805,20.21
23.71,23.915
23.805,20.21
23.94,0.13035
23.616,24.001
23.712,23.994
23.85,23.976
23.712,23.994
23.808,23.704
23.943,22.963
23.85,23.976
23.943,22.963
24.077,20.21
16.288,0.1369
16.417,4.0021
16.601,7.4926
16.417,4.0021
16.54,3.1991
16.719,5.2963
16.601,7.4926
16.719,5.2963
16.892,4.7533
16.422,4.7533
16.546,5.2963
16.726,7.4926
16.546,5.2963
16.666,3.1991
16.84,4.0021
16.726,7.4926
16.84,4.0021
17.009,0.1369
16.612,9.0132
16.732,8.7535
16.906,9.5309
16.732,8.7535
16.847,7.1115
17.017,6.7463
16.906,9.5309
17.017,6.7463
17.181,4.7826
11.855,0.0020071
11.986,0.62552
12.184,0.0020071
12.001,2.415
12.12,2.1592
12.305,1.9294
12.219,4.5573
12.325,3.899
12.496,3.566
12.012,3.6357
12.132,3.6364
12.318,3.566
12.148,2.9111
12.257,2.3139
12.431,1.9294
12.355,3.5504
12.451,1.9219
12.612,0.0020071
12.242,7.0284
12.351,6.9562
12.525,6.8977
12.368,5.9409
12.465,5.4767
12.627,5.2563
12.564,5.4282
12.649,4.2041
12.798,3.6027
9.1712,0.030679
9.3,0.43
9.5072,0.030679
9.3118,1.9301
9.4187,1.6839
9.6038,1.3804
9.5352,3.6839
9.6201,3.0631
9.7822,2.4763
9.3274,1.8906
9.4366,2.1369
9.6237,2.3513
9.4478,0.030679
9.5359,0.74501
9.7017,1.1995
9.6505,1.8551
9.7175,1.0346
9.8612,0.030679
9.5699,3.7653
9.6593,4.1719
9.8253,4.6412
9.6698,2.0534
9.7389,2.7576
9.8846,3.5003
9.8508,1.6198
9.8997,1.8691
10.024,2.5459
4.2365,0.00029995
4.3133,0.00029995
4.5092,0.00029995
4.3988,0.00029995
4.4211,0.00029995
4.5624,0.00029995
4.6952,0.00029995
4.6671,0.00029995
4.753,0.00029995
4.3759,0.00029995
4.3878,0.00029995
4.5199,0.00029995
4.4825,0.00029995
4.4428,0.00029995
4.5227,0.00029995
4.7256,0.075907
4.6387,0.00029995
4.6663,0.00029995
4.6515,0.00029995
4.6031,0.14239
4.6704,0.10733
4.7036,0.23062
4.6062,0.00029995
4.6241,0.00029995
4.8894,0.050424
4.7476,0.00029995
4.7164,0.20997
4.2102,5942.1
4.2841,7135.1
4.4782,3267.2
4.3487,4620.5
4.367,5205.5
4.5059,5126
4.6196,3267.2
4.5861,3139
4.6687,7135.1
4.3327,5585.9
4.3407,9.5277e-09
4.4704,3139
4.4117,4530.8
4.3663,2026.2
4.4428,4708.5
4.6258,9.5277e-09
4.5312,3949.8
4.5538,3844.5
4.5913,9.5277e-09
4.5378,6010.8
4.6017,5585.9
4.6126,4439.2
4.5077,9.5277e-09
4.5205,9.5277e-09
4.7662,9.5277e-09
4.6143,3844.5
4.576,906.16
3.327,0.002664
3.3915,0.010733
3.5896,0.0026641
3.4764,0.019612
3.4785,0.02393
3.6145,0.016275
3.7701,0.043098
3.7162,0.035367
3.789,0.02177
3.4438,0.019118
3.4265,0.0026601
3.5457,0.010907
3.523,0.0026639
3.446,0.012469
3.5053,0.014145
3.7518,0.029056
3.6223,0.021495
3.6215,0.0026633
3.7121,0.045047
3.6206,0.01946
3.6589,0.0026635
3.7239,0.02604
3.5747,0.01469
3.5551,0.012805
3.8817,0.028435
3.6824,0.018281
3.6059,0.0026635
3.0775,0.0042579
3.1496,0.0048222
3.354,0.0042706
3.1775,0.0056157
3.1989,0.0077809
3.3541,0.0075096
3.3953,0.0042675
3.3692,0.0070267
3.4722,0.0097091
3.2036,0.0062655
3.1855,0.0040723
3.3035,0.0052848
3.2414,0.0042123
3.1747,0.0055252
3.2452,0.0059734
3.3994,0.0069511
3.2887,0.0047649
3.31,0.0042081
3.4826,0.014898
3.3836,0.0081625
3.4132,0.0042498
3.4626,0.010529
3.3163,0.0069451
3.2995,0.0056657
3.5577,0.012394
3.3694,0.0075973
3.3059,0.0042339
3.025,0.0015665
3.0768,0.0021024
3.2496,0.0015635
3.1209,0.0037731
3.1181,0.0034816
3.2376,0.0015593
3.3342,0.0015667
3.2811,0.0034561
3.3453,0.0071373
3.1566,0.0054716
3.1307,0.0015559
3.2272,0.0038599
3.1934,0.001564
3.1147,0.0038722
3.1593,0.0053327
3.3495,0.0026948
3.2231,0.0018937
3.2148,0.0015568
3.431,0.017352
3.3361,0.0080306
3.3562,0.0015658
3.4131,0.010624
3.267,0.0037035
3.2364,0.0038141
3.5093,0.010783
3.3174,0.0051269
3.2361,0.0015634
3.0247,0.0015072
3.0862,0.0020935
3.2621,0.0015114
3.1094,0.0025458
3.1208,0.0031786
3.2483,0.0015092
3.3097,0.001512
3.2742,0.0021357
3.3508,0.0046244
3.1375,0.0038521
3.1283,0.0014945
3.2356,0.0021129
3.1576,0.0015106
3.0996,0.0031688
3.16,0.00293
3.2959,0.0020147
3.193,0.0017758
3.2045,0.0014969
3.3881,0.0099182
3.3148,0.003969
3.3521,0.0015082
3.3485,0.0052415
3.2273,0.0018468
3.2187,0.0027581
3.4222,0.0047932
3.2573,0.0015025
3.2015,0.0014881
2.682,0.014775
2.7474,0.013663
2.9159,0.014296
2.7639,0.013795
2.7806,0.013685
2.9024,0.013782
2.9613,0.015077
2.9324,0.015209
3.0047,0.01707
2.7672,0.014552
2.7755,0.013201
2.8894,0.013683
2.7812,0.01292
2.742,0.012965
2.811,0.013119
2.9149,0.01468
2.8315,0.013295
2.8527,0.013684
2.9747,0.018297
2.9302,0.015078
2.9871,0.014954
2.9255,0.014305
2.8343,0.013213
2.8473,0.014026
2.992,0.016587
2.8572,0.013674
2.824,0.013908
2.4438,0.0068703
2.5105,0.0065626
2.6714,0.0067187
2.5077,0.006803
2.5362,0.0071102
2.6608,0.0064676
2.6751,0.0067656
2.6672,0.0078587
2.7523,0.0090326
2.527,0.0071758
2.5374,0.0063649
2.6447,0.0065663
2.5212,0.0060587
2.4946,0.0066983
2.5677,0.0065613
2.6229,0.0062774
2.5611,0.006283
2.5967,0.0064849
2.7318,0.010172
2.6903,0.0075861
2.7416,0.0069303
2.6624,0.0067221
