"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27"
"1",0.0375456156721344,0.0350028830979399,0.00812089222449569,0.0401515917756248,0.0397153093857319,0.0350028830979399,0.0393207671862076,0.0401515917756248,0.0375456156721344,0.0366519013884023,0.00826145190205325,0.0336765800157965,0.0410198744352903,0.0377686119879395,0.00826145190205325,0.0408598968491059,0.0410198744352903,0.0366519013884023,0.0374116414628316,0.0365862581202904,0.0368284639289655,0.0400161775528947,0.0397230564007219,0.0365862581202904,0.0392763902476976,0.0400161775528947,0.0374116414628316
"2",0.0633344302883383,0.0423557139484281,0.0232335576757783,0.0919433086585005,0.0728643737015633,0.0384396059066463,0.0939527598614266,0.0884306439880182,0.0579243062344921,0.0612216618626676,0.0317835434483211,0.0291893564665508,0.0978158909298047,0.0631311971170067,0.0223484791027401,0.105984737912904,0.0918341643227688,0.0509772411278259,0.0636249472396451,0.0533354481393412,0.0479310546465,0.0903978156460081,0.0738048946488295,0.0473540745644999,0.0925707968709082,0.0860243731848762,0.0562947603155525
"3",0.00272149531213039,0.00252543384193776,0.00147257651295102,0.00289921728808764,0.00266617142940041,0.00235514513451616,0.0028704383379559,0.0026866989665205,0.00150070661927874,0.00272961699252973,0.00158748286867114,0.00236423470745926,0.00297974492724618,0.00264330145720802,0.00118715059512694,0.00299725087221032,0.00280558960059099,0.00245156534869576,0.0027456174258695,0.00263701816687981,0.00254453014528656,0.00293759092282435,0.00278690227884525,0.00253207708453577,0.00292612505843499,0.00285703980916559,0.00261730580597879
"4",0.00172394577883759,0.00172094822310132,0.000849693971954493,0.00172495464600055,0.00172560092234836,0.00171793865844383,0.00172197070507952,0.00172246962170572,0.000715017552030145,0.00172294498138883,0.000850133470411443,0.00171835657676021,0.0017238700010746,0.00172211633207511,0.000618477142420586,0.000849980993679819,0.00172368059576947,0.00171990265131829,0.0017239464149207,0.00172294125404631,0.00172378639164156,0.00172495499511263,0.0017258302697566,0.00172222866295007,0.0017219729700015,0.00172494862341518,0.00172389043280644
"5",0.000978917675871984,0.000793180082004375,0.000529914254603562,0.000969547649008596,0.000822237930689629,0.000570783240504592,0.000774830868741192,0.000697291333688838,0.000417375556570143,0.000904043245517559,0.000593964051860841,0.000612888999466964,0.000804305111857386,0.000626640801857152,0.000380933129700497,0.000500973941668712,0.000649273154266818,0.00062591362649563,0.000877822816311218,0.000753677096440208,0.000764903161715452,0.000794426436091857,0.000576792199591132,0.000665648852595816,0.000724467682231065,0.00076877163763582,0.000795263359954897
"6",0.00191533994670355,0.00121010357557107,0.000333256923324528,0.00194460061755205,0.00145426908520557,0.000515193296753425,0.00119184117537014,0.00095433315855658,0.000268302850816868,0.00155319540284956,0.000582064710629285,0.000718568307662516,0.00125552083064483,0.0007139713571925,0.000244538505974484,0.00031918344450768,0.00073516065242635,0.000793097905701086,0.00138880329153874,0.000971565104952618,0.00120554751775996,0.00108081521236325,0.00037440185744459,0.000780381127648399,0.000917595993680251,0.00109060482991194,0.00125575367697812
"7",0.00075170353642815,0.000607368913438638,0.000205093188324764,0.000741762478266047,0.000650026907152863,0.000474115569106082,0.00060153262025631,0.000563480551579796,0.000181563276059805,0.000693098389980296,0.000318976917749105,0.000508945394330723,0.000616403601961783,0.000517137469202021,0.000170356598251384,0.000196977235343653,0.000503145831473229,0.000271450083470931,0.000660121168821595,0.000568715666428265,0.000611930394918175,0.00058493454524633,0.000211564305323698,0.000527232708112576,0.000557395947638114,0.000558380998980774,0.000571725536012509
"8",0.00123985691566406,0.000889686421644798,0.000127371336106669,0.00127921671621525,0.00105263072107287,0.0004935438918735,0.0008703672451051,0.000777287380890711,0.000116237303123315,0.0010397460254893,0.000260610756132954,0.000651334845811618,0.00091329676591196,0.000656907637382381,0.000110509466308469,0.000124474449887716,0.000555030168811699,0.000147478821928594,0.000930417576119418,0.000726863146500773,0.00088953509966594,0.000796767831254634,0.000131493161612331,0.000582531574110075,0.000726812472363998,0.000592333557401928,0.000202062960710982
"9",0.000573701835109029,0.000402061320330534,9.97232239833914e-05,0.000538307352718603,0.000411360959183546,0.000255442902026548,0.000332996663300872,0.000162721014236035,9.27401555285075e-05,0.000506680715926666,0.000189700531399061,0.000310012939585701,0.000429418276975151,0.000297495233762825,8.99158964461449e-05,9.75919265622873e-05,0.000261720275203566,0.000106214268113369,0.000458758578506197,0.000358727009212764,0.000429321505923842,0.000376119111804303,0.000101574560465061,0.000292013589156083,0.000339077636788567,0.000302101174082117,0.000123842399056078
"10",0.00106561218627939,0.000656478177496568,6.85943706370659e-05,0.000972445811180283,0.000665064678586437,0.000283984371917873,0.000361453509233257,9.91206512898044e-05,6.45057428553885e-05,0.000891783768092195,0.000179119063183432,0.00046465105694345,0.000760150284544926,0.000389503985345999,6.30851327494769e-05,6.69488390839631e-05,0.000277531342507649,7.34279479965186e-05,0.000749408378445993,0.000527999669724676,0.000721039875403342,0.000543907150176433,6.96941651102066e-05,0.000360407772802863,0.000128964423458074,0.000294671013263555,8.14145078584664e-05
