"","V1","V2","V3","V4"
"1",3.20648712339667,0.999013339131376,0.933650591321535,1.00600423522336
"2",2.89054301339772,0.977854961643022,0.999735414788732,1.01749946861039
"3",2.69447031304641,1.19779948385158,1.0225844877387,1.0664863936029
"4",2.91898875790394,1.06396357624802,0.885957796818597,1.00625699640862
"5",2.73092403285837,0.959993841937329,0.892163116108485,1.03016143823905
"6",2.65656145383535,1.18201849621724,0.914860759835873,1.10056956286322
"7",2.70949489586388,1.10971137550557,0.964918733869677,1.00639493818871
"8",2.65672597586346,0.951126014198579,0.926237608339483,1.03772461394622
"9",2.70943419179926,1.1096937572558,0.889511403553441,1.12135764662707
"10",2.86832855928638,1.07868711524185,0.932171431964765,1.19495957235517
"11",2.73481506587261,0.95038232748049,1.01129990652325,1.09670720584112
"12",2.6591341723245,1.06485234389769,1.06418566127748,1.0207649700982
"13",2.7283506704952,1.17124324680238,0.884934636326393,1.19836668386999
"14",2.6607809957046,0.962725596236348,0.899015960698231,1.10491243501998
"15",2.6887366415153,1.04535289120187,0.933741685632649,1.01687107093868
"16",2.65927679754405,1.23255846059914,0.932930584582694,1.16040032961587
"17",2.69254900081405,0.990666071416789,0.909537912373291,1.08617760752177
"18",2.85588598372588,1.00156641955923,0.886667584270024,1.01150520801332
"19",2.71186696880709,1.11728902077022,0.918544259329743,1.44814184977283
"20",2.66448532545654,0.973362842448516,0.976116101068525,1.35224924892421
"21",2.66445932722314,0.973354464655163,1.03911792316676,1.1890722108834
"22",2.66335933369204,1.19781503622736,0.883450032624823,1.46480310868368
"23",2.66609186216119,1.00702853743293,0.897378800540559,1.40032093990672
"24",2.74933520494466,0.959544043061247,0.930590491880064,1.22190575420796
"25",2.66300548062666,1.25909489011817,0.906753150227566,1.41281825197308
"26",2.74279345187349,1.04772946191621,0.89288722207903,1.37496217679391
"27",2.95175412704162,0.948235287909347,0.884500098293366,1.22308450875483
"28",4.89134529931397,1.09764346538427,0.865067479503836,1.20106065169054
"29",4.45204249756157,1.10651755838224,1.02391551615285,1.19500702886446
"30",4.11185028588488,1.41093438953398,1.12257890291554,1.23168171202878
"31",4.41074456613178,1.22215028688974,0.772196530223433,1.20143017903366
"32",4.16017342735828,1.05595688634822,0.789581823111334,1.21070800034276
"33",3.99254349275197,1.32377276778181,0.863641205443754,1.27290878602428
"34",4.06390829952849,1.35516934235965,0.935472347741785,1.19263508541155
"35",3.98214069822806,1.06608068416136,0.839933089403185,1.2152749793408
"36",4.01538633549705,1.17797457782822,0.770422741237887,1.29958561489963
"37",4.27548219500428,1.16818830789993,0.849980711702309,1.46966962519634
"38",4.09673720893672,1.05412396780965,1.008551924308,1.33697196203419
"39",3.98813491559178,1.24220159653746,1.1487889144717,1.2205147017127
"40",4.05824601854903,1.33302326586203,0.767048603530315,1.48229275818476
"41",3.98182261556344,1.06472554827839,0.792675487200305,1.37221472942001
"42",4.01226081290269,1.16736179553772,0.881727165262218,1.23797490448497
