0.91662,0.092785
1.0833,0.59119
1.2499,1.096
1.0833,0.59119
1.2499,3.7668
1.4166,6.9833
1.2499,1.096
1.4166,6.9833
1.5833,12.946
1.0416,0.17201
1.2083,1.096
1.3749,2.0319
1.2083,1.096
1.3749,6.9833
1.5416,12.946
1.3749,2.0319
1.5416,12.946
1.7083,24.001
1.1666,0.092785
1.3333,0.59119
1.4999,1.096
1.3333,0.59119
1.4999,3.7668
1.6666,6.9833
1.4999,1.096
1.6666,6.9833
1.8332,12.946
2.1044,10.05
2.4813,13.494
2.8583,16.015
2.4813,13.494
2.8583,17.267
3.2353,19.859
2.8583,16.015
3.2353,19.859
3.6122,22.344
2.4027,11.514
2.7796,15.051
3.1566,17.557
2.7796,15.051
3.1566,18.931
3.5335,21.515
3.1566,17.557
3.5335,21.515
3.9105,23.999
2.7009,12.053
3.0779,15.423
3.4549,17.737
3.0779,15.423
3.4549,19.125
3.8318,21.518
3.4549,17.737
3.8318,21.518
4.2088,23.825
4.045,10.041
4.8249,11.291
5.6049,12.018
4.7283,14.759
5.5083,16.359
6.2882,17.201
5.4117,18.794
6.1916,20.669
6.9715,21.588
4.6042,12.217
5.3842,13.622
6.1641,14.396
5.2876,17.005
6.0675,18.766
6.8474,19.658
5.9709,21.007
6.7508,23.042
7.5308,24.01
5.1635,13.708
5.9434,15.194
6.7233,15.976
5.8468,18.337
6.6267,20.167
7.4067,21.063
6.5301,22.117
7.3101,24.206
8.09,25.176
6.5845,10.006
7.6999,11.183
8.8153,12.039
7.7484,14.546
8.8638,15.644
9.9792,16.294
8.9123,18.533
10.028,19.523
11.143,19.953
7.5975,14.478
8.7129,15.573
9.8283,16.222
8.7614,19.022
9.8768,20.04
10.992,20.481
9.9253,22.883
11.041,23.795
12.156,24.023
8.6105,18.397
9.7259,19.381
10.841,19.809
9.7744,22.813
10.89,23.721
12.005,23.949
10.938,26.439
12.054,27.247
13.169,27.273
11.235,10.018
13.004,11.021
14.772,12.024
12.966,13.013
14.735,14.015
16.503,15.017
14.697,16.008
16.466,17.009
18.234,18.009
13.353,16.026
15.121,17.028
16.89,18.03
15.084,19.022
16.852,20.022
18.621,21.023
16.815,22.016
18.583,23.016
20.352,24.015
15.471,22.034
17.239,23.034
19.008,24.035
17.202,25.029
18.97,26.029
20.739,27.028
18.933,28.023
20.701,29.022
22.47,30.02
12.201,10
14.011,11.001
15.82,12.003
14.187,13.009
15.997,14.012
17.807,15.013
16.174,16.02
17.984,17.022
19.794,18.024
14.505,16.017
16.315,17.02
18.124,18.021
16.491,19.022
18.301,20.025
20.111,21.027
18.478,22.027
20.288,23.03
22.098,24.033
16.809,22.033
18.618,23.035
20.428,24.038
18.795,25.032
20.605,26.036
22.415,27.039
20.782,28.033
22.592,29.037
24.401,30.04
12.657,10.018
14.367,11.041
16.077,12.044
14.745,12.988
16.455,14.018
18.165,15.029
16.832,15.961
18.542,16.999
20.252,18.016
15.188,16.027
16.898,17.038
18.608,18.029
17.275,19.013
18.985,20.031
20.696,21.029
19.363,22.001
21.073,23.026
22.783,24.032
17.719,22.025
19.429,23.025
21.139,24.003
19.806,25.026
21.516,26.033
23.226,27.019
21.894,28.03
23.604,29.043
25.314,30.036
12.693,10.038
14.385,11.037
16.078,12.047
14.713,13.041
16.406,14.04
18.099,15.049
16.734,16.042
18.426,17.04
20.119,18.048
15.326,16.023
17.019,17.028
18.711,18.043
17.346,19.026
19.039,20.031
20.732,21.045
19.367,22.028
21.059,23.031
22.752,24.045
17.959,22.015
19.652,23.026
21.344,24.047
19.979,25.019
21.672,26.029
23.365,27.049
22,28.021
23.693,29.03
25.385,30.049
12.546,10.047
14.026,11.037
15.506,12.023
14.511,13.039
15.991,14.043
17.471,15.041
16.476,16.022
17.955,17.039
19.435,18.051
15.374,16.054
16.854,17.046
18.334,18.034
17.339,19.038
18.819,20.043
20.299,21.044
19.304,22.013
20.783,23.031
22.263,24.045
18.202,22.063
19.682,23.057
21.162,24.047
20.167,25.038
21.647,26.046
23.127,27.048
22.131,28.005
23.611,29.025
25.091,30.041
12.991,10.018
14.245,11.006
15.499,12.009
15.136,13.016
16.39,14.017
17.645,15.034
17.281,16.013
18.536,17.028
19.79,18.059
16.086,16.051
17.341,17.025
18.595,18.014
18.231,19.041
19.486,20.029
20.74,21.032
20.377,22.031
21.631,23.032
22.886,24.049
19.182,22.093
20.436,23.054
21.691,24.029
21.327,25.076
22.582,26.05
23.836,27.039
23.472,28.058
24.727,29.045
25.981,30.049
13.289,10.021
14.219,11.025
15.149,12.021
15.448,13.02
16.378,14.024
17.308,15.021
17.607,16.025
18.537,17.029
19.467,18.025
16.844,16.028
17.774,17.027
18.704,18.019
19.003,19.03
19.933,20.03
20.863,21.021
21.162,22.038
22.092,23.038
23.022,24.029
20.4,22.032
21.33,23.026
22.26,24.013
22.559,25.037
23.489,26.032
24.419,27.019
24.718,28.048
25.648,29.043
26.578,30.03
13.377,10.031
14.176,11.031
14.976,12.025
15.574,13.028
16.373,14.031
17.172,15.028
17.77,16.029
18.57,17.035
19.369,18.035
17.07,16.016
17.869,17.023
18.668,18.024
19.266,19.015
20.066,20.025
20.865,21.029
21.463,22.019
22.262,23.032
23.062,24.038
20.762,22.008
21.562,23.021
22.361,24.029
22.959,25.01
23.758,26.026
24.558,27.036
25.156,28.016
25.955,29.035
26.754,30.049
13.452,10.041
14.115,11.042
14.778,12.043
15.578,13.038
16.241,14.037
16.904,15.035
17.704,16.032
18.367,17.03
19.029,18.027
17.39,16.034
18.053,17.035
18.716,18.036
19.516,19.028
20.179,20.027
20.841,21.026
21.641,22.02
22.304,23.018
22.967,24.015
21.328,22.029
21.991,23.031
22.653,24.033
23.453,25.021
24.116,26.021
24.779,27.02
25.579,28.011
26.242,29.009
26.905,30.007
13.424,10.003
13.995,11.015
14.566,12.026
15.496,13.007
16.067,14.02
16.639,15.032
17.569,16.01
18.14,17.024
18.711,18.036
17.493,16.011
18.064,17.022
18.635,18.032
19.565,19.013
20.136,20.025
20.707,21.036
21.637,22.016
22.208,23.028
22.78,24.039
21.561,22.018
22.132,23.029
22.703,24.038
23.634,25.02
24.205,26.031
24.776,27.041
25.706,28.021
26.277,29.032
26.848,30.043
13.362,10.032
13.857,11.026
14.353,12.024
15.384,13.03
15.879,14.021
16.375,15.015
17.406,16.031
17.901,17.018
18.397,18.008
17.525,16.032
18.021,17.031
18.516,18.032
19.547,19.034
20.043,20.029
20.538,21.027
21.569,22.038
22.065,23.03
22.56,24.024
21.689,22.033
22.184,23.035
22.68,24.04
23.711,25.037
24.206,26.037
24.702,27.038
25.733,28.045
26.228,29.041
26.724,30.039
13.41,10.03
13.862,11.033
14.313,12.034
15.474,13.029
15.925,14.033
16.377,15.035
17.538,16.03
17.989,17.035
18.441,18.038
17.6,16.019
18.051,17.022
18.503,18.023
19.664,19.02
20.115,20.023
20.567,21.025
21.728,22.022
22.179,23.026
22.63,24.028
21.79,22.014
22.241,23.016
22.693,24.016
23.854,25.016
24.305,26.019
24.757,27.02
25.918,28.019
26.369,29.023
26.82,30.024
13.453,10.024
13.873,11.023
14.292,12.021
15.47,13.026
15.89,14.027
16.309,15.027
17.488,16.028
17.907,17.03
18.327,18.031
17.743,16.03
18.162,17.026
18.582,18.021
19.76,19.028
20.18,20.026
20.599,21.023
21.777,22.026
22.197,23.026
22.616,24.024
22.033,22.039
22.452,23.033
22.872,24.025
24.05,25.034
24.469,26.029
24.889,27.023
26.067,28.028
26.487,29.025
26.906,30.02
13.365,10.032
13.676,11.024
13.987,12.019
15.439,13.041
15.75,14.03
16.06,15.022
17.513,16.049
17.823,17.035
18.134,18.023
17.664,16.024
17.974,17.022
18.285,18.022
19.737,19.026
20.048,20.021
20.359,21.018
21.811,22.027
22.122,23.019
22.432,24.013
21.962,22.028
22.273,23.031
22.583,24.037
24.036,25.023
24.346,26.023
24.657,27.025
26.109,28.017
26.42,29.014
26.731,30.014
13.433,10.036
13.702,11.03
13.972,12.025
15.487,13.028
15.756,14.026
16.026,15.023
17.54,16.024
17.81,17.024
18.079,18.024
17.826,16.03
18.095,17.025
18.365,18.019
19.879,19.025
20.149,20.023
20.418,21.02
21.933,22.024
22.203,23.024
22.472,24.024
22.219,22.021
22.488,23.015
22.758,24.01
24.272,25.019
24.542,26.016
24.811,27.014
26.326,28.02
26.596,29.021
26.865,30.021
13.492,10.025
13.634,11.027
13.775,12.029
15.617,13.03
15.758,14.033
15.899,15.037
17.741,16.028
17.882,17.032
18.024,18.037
17.973,16.027
18.114,17.028
18.256,18.03
20.097,19.031
20.239,20.033
20.38,21.035
22.221,22.028
22.363,23.031
22.504,24.035
22.454,22.028
22.595,23.027
22.737,24.028
24.578,25.03
24.719,26.031
24.861,27.032
26.702,28.025
26.843,29.027
26.985,30.03
13.519,10.028
13.667,11.026
13.816,12.024
15.631,13.03
15.78,14.027
15.929,15.024
17.744,16.032
17.893,17.028
18.041,18.024
18.017,16.033
18.165,17.03
18.314,18.026
20.129,19.035
20.278,20.03
20.427,21.025
22.242,22.036
22.391,23.03
22.539,24.024
22.515,22.041
22.663,23.035
22.812,24.029
24.627,25.042
24.776,26.035
24.925,27.028
26.74,28.043
26.889,29.035
27.037,30.027
13.496,10.023
13.633,11.029
13.769,12.03
15.56,13.023
15.696,14.027
15.833,15.026
17.624,16.027
17.76,17.029
17.897,18.025
18.044,16.016
18.18,17.024
18.317,18.028
20.108,19.019
20.244,20.026
20.381,21.027
22.172,22.025
22.308,23.03
22.444,24.029
22.592,22.008
22.728,23.019
22.865,24.025
24.656,25.014
24.792,26.023
24.928,27.027
26.719,28.023
26.856,29.03
26.992,30.032
