25.606,26.035
25.699,26.016
25.831,26.035
25.698,25.72
25.791,24.916
25.921,25.72
25.828,24.916
25.92,21.93
26.049,24.916
25.699,26.016
25.792,25.95
25.923,26.016
25.791,24.916
25.883,21.93
26.012,24.916
25.92,21.93
26.01,0.13593
26.139,21.93
25.831,26.035
25.923,26.016
26.052,26.035
25.921,25.72
26.012,24.916
26.141,25.72
26.049,24.916
26.139,21.93
26.266,24.916
20.121,8.1547
20.229,5.4517
20.383,4.0809
20.231,6.733
20.336,4.5071
20.487,4.5071
20.387,5.4708
20.49,4.0809
20.638,5.4517
20.231,7.186
20.337,3.6814
20.487,0.14473
20.339,5.4517
20.441,1.9523
20.59,1.9523
20.493,3.7107
20.592,0.14473
20.737,3.6814
20.388,8.1547
20.491,5.4517
20.638,4.0809
20.493,6.733
20.593,4.5071
20.738,4.5071
20.644,5.4708
20.741,4.0809
20.882,5.4517
16.83,6.0042
16.949,5.9968
17.12,6.0041
16.949,5.9968
17.062,5.9895
17.228,5.9968
17.12,6.0041
17.228,5.9968
17.388,6.0042
16.949,5.9968
17.062,5.9895
17.228,5.9967
17.062,5.9895
17.17,5.9822
17.331,5.9895
17.228,5.9967
17.331,5.9895
17.485,5.9968
17.121,6.0042
17.229,5.9968
17.388,6.0041
17.229,5.9968
17.331,5.9895
17.486,5.9968
17.388,6.0041
17.486,5.9968
17.635,6.0042
0.019714,3.3738
0.024933,3.3709
0.036341,3.3687
0.024933,3.3687
0.032978,3.3687
0.044938,3.3708
0.036341,3.3701
0.044938,3.3687
0.056428,3.3738
0.033705,0.18516
0.025889,0.12126
0.025892,0.00016376
0.025889,0.0010615
0.02091,0.00067846
0.025889,0.12126
0.025892,0.099046
0.025889,0.00071692
0.033706,0.18517
0.05745,3.3738
0.046215,3.3709
0.037911,3.3687
0.046215,3.3687
0.034699,3.3687
0.02717,3.3708
0.037911,3.3701
0.02717,3.3687
0.022478,3.3738
2.2269,0.089346
2.3637,0.079858
2.6738,0.10191
2.3274,0.00033958
2.4059,0.046192
2.6634,0.10338
2.5895,0.061361
2.6116,0.063709
2.8052,0.12858
2.4109,0.076009
2.4173,0.050309
2.6093,0.00033958
2.391,0.00033958
2.3434,0.00033958
2.49,0.048592
2.5402,0.035199
2.4434,0.010837
2.5342,0.074305
2.8156,0.11051
2.7132,0.10299
2.7802,0.12087
2.6979,0.062745
2.5409,0.07977
2.5628,0.12212
2.7315,0.089416
2.5263,0.091035
2.4974,0.14407
1.8258,0.00030566
1.9656,0.038129
2.2817,0.024465
1.8713,0.00030566
1.9724,0.00030566
2.2564,0.036178
2.0416,0.00030566
2.1012,0.00030566
2.3398,0.073624
2.0309,0.030794
2.0112,0.00030566
2.1858,0.00030566
1.9739,0.00030566
1.9171,0.00030566
2.0656,0.00030566
2.0411,0.00030566
1.9502,0.00030566
2.0623,0.00030566
2.4571,0.057493
2.3125,0.07083
2.339,0.060424
2.3265,0.029653
2.1404,0.015312
2.1362,0.051029
2.299,0.00030566
2.0767,0.022246
2.0379,0.068959
2.1322,0.0215
2.2638,0.019778
2.5692,0.025902
2.1875,0.0098112
2.2732,0.015449
2.5392,0.029606
2.3703,0.0097793
2.4093,0.017587
2.6246,0.036912
2.3094,0.021019
2.2968,0.015063
2.4728,0.0099948
2.2683,0.0099948
2.2116,0.0089443
2.3526,0.015116
2.3561,0.014661
2.2586,0.0094134
2.3555,0.020264
2.6992,0.033449
2.5673,0.029304
2.6066,0.025469
2.5827,0.022239
2.4042,0.018556
2.4056,0.016141
2.5787,0.028631
2.3586,0.017852
2.3182,0.0099999
1.957,0.00037109
2.0977,0.12241
2.4045,0.00037109
2.0096,0.00037109
2.1085,0.00037109
2.3799,0.10587
2.1889,0.00037109
2.244,0.18681
2.4679,0.054999
2.1077,0.00037109
2.109,0.00037109
2.2944,0.17976
2.0586,0.00037109
2.0199,0.00037109
2.1755,0.00037109
2.1395,0.20001
2.0632,0.00037109
2.1786,0.12005
2.4662,0.11272
2.35,0.063059
2.4029,0.00037109
2.3376,0.10389
2.1775,0.00037109
2.1977,0.00037109
2.3219,0.00037109
2.1226,0.17631
2.1048,0.00037109
1.7737,0.017173
1.9133,0.015889
2.2061,0.019404
1.814,0.01124
1.9287,0.013607
2.2002,0.019954
1.9713,0.011343
2.0567,0.015069
2.2948,0.0231
1.9239,0.016879
1.9218,0.012843
2.0922,0.012076
1.8546,0.011221
1.8294,0.010108
1.9863,0.012299
1.9049,0.010724
1.8576,0.010724
1.9911,0.015034
2.285,0.02392
2.1659,0.020077
2.2029,0.019102
2.1338,0.016636
1.9845,0.013657
2.0037,0.013542
