"","V1","V2","V3","V4"
"1",4.02392673001301,0.814542646899556,0.844312697568368,0.908680604278657
"2",3.36788909023085,0.694578397594392,0.793210153482194,0.942959560344908
"3",2.84732389851867,0.806412259757163,0.746093258422942,1.05614529806038
"4",3.40837238337037,0.763355579174416,0.733862603705409,0.931516370061313
"5",2.8993529941804,0.718672953989983,0.746815727412057,1.08846123453861
"6",2.73170332049535,0.899528321549301,0.774427429607535,1.24639273961332
"7",2.86607630342931,0.716233998896023,0.793100252495448,1.02130466167627
"8",2.73181425311162,0.758262742417282,0.874096703105052,1.23333876323659
"9",2.81280547748363,0.936446188939539,0.900990049139044,1.36084888074712
"10",3.59814128141022,0.967788689406621,0.97004813484531,1.07032230422296
"11",3.30044399402684,0.769855917685086,0.9623289789407,0.988599849888813
"12",2.87918297239266,0.711058729539062,0.860013754581321,0.912502697441392
"13",3.3005544299148,0.964149512711431,0.810355243624147,1.00496408569259
"14",2.95521043719641,0.734956021802837,0.774782741983695,0.922174584086018
"15",2.73177010369205,0.772996076773108,0.736928539651921,0.934539915585258
"16",2.88978225445434,0.868641117877691,0.729349649623657,0.926672602714965
"17",2.73188260186044,0.706324012727569,0.771881733076487,0.924404137163999
"18",2.89754848535901,0.848631202368648,0.829727248207287,1.04094075659964
"19",3.20563437529812,1.02293405981072,1.01298831060489,1.31515338013635
"20",3.03970381901606,0.860721118996105,1.04317378455618,1.26589477147151
"21",2.83064400393884,0.72548761529881,1.00358550261206,1.12815587414306
"22",3.03116885535706,1.05310577764502,0.885299025089917,1.28658230324511
"23",2.85398513076984,0.852373082677209,0.879882123831759,1.22343830898677
"24",2.73189602905022,0.70826249903384,0.821707912192729,1.04750417144157
"25",2.82787767819909,1.02074781761221,0.766970083242959,1.1828277146582
"26",2.73190720489203,0.797688316306512,0.746607214996814,1.08322538214723
"27",2.9350941951914,0.713041359513551,0.738929249860803,0.936723254880538
"28",2.8299638515011,0.441879921164274,0.364617536175103,0.416912882654605
"29",2.38668991974202,0.402582192960946,0.357925235718266,0.455925367881393
"30",2.01490150386991,0.47755634563274,0.336735018081211,0.502930839676707
"31",2.41473738220989,0.438923940242448,0.302238080020148,0.442699218729113
"32",2.08001755107418,0.405284204929373,0.302129849544463,0.519945931064217
"33",1.88921941455158,0.500973478861788,0.303345042173645,0.580082655737435
"34",2.03294571129195,0.425402260165896,0.341407886397914,0.472061187077378
"35",1.89047545292117,0.407638636636225,0.356863719675857,0.563026989392999
"36",1.88253628995706,0.498359097553835,0.354107998368193,0.622046243360637
"37",2.50557356022856,0.498822519045822,0.410701575571095,0.438363612591106
"38",2.23548862192284,0.405865112210359,0.424472785951972,0.411120495331421
"39",1.955400797224,0.435528467456976,0.392912228242272,0.406933628844576
"40",2.23510757969442,0.515946280844821,0.317888975297633,0.421741211579535
"41",1.99990962665418,0.403281874602481,0.315076485622983,0.408452989831279
"42",1.87058345245998,0.460691666286206,0.308093801829667,0.431169560434363
"43",1.95845259114767,0.495974500306468,0.318876110802534,0.407332807450015
"44",1.87050955658268,0.40008885809862,0.336654143040301,0.420893607463597
"45",1.95393988214287,0.468219301738357,0.342451775719414,0.46553512883218
"46",2.17208685086903,0.533787296339227,0.422466705806382,0.554688773837341
"47",2.02194279873456,0.430571487118546,0.451619026917335,0.516567548637168
"48",1.89126203202907,0.403156251578059,0.440509241913246,0.455190411569857
"49",2.01501513759085,0.565194705861917,0.335285852062978,0.543442438199383
"50",1.89774268608218,0.434712033602711,0.339314473631807,0.503862294405602
"51",1.88966044222813,0.409909452290257,0.329598888726597,0.438085901524657
"52",1.88909835599024,0.560910910869946,0.304956058703184,0.49803964781981
"53",1.89107218957902,0.427921310842054,0.309247260806328,0.45862879331469
"54",2.0925629077805,0.417609991750434,0.315288480307523,0.415510193734925
"55",4.34101927854389,0.41506147732983,0.471171235176519,0.396525104244409
"56",3.13302284890158,0.343529365090609,0.499611309854382,0.520762156264241
"57",2.06690171587057,0.590320729697206,0.476231909448741,0.637518694180289
"58",3.15272465159664,0.442509680259027,0.3097143293982,0.467660898654858
"59",2.28227897416365,0.339362571166097,0.314207213547271,0.680911462389503
"60",1.64328162312087,0.606977792234944,0.317135019289931,0.833649454374368
"61",2.05540592910498,0.440780132323364,0.444712011567774,0.51942804275786
"62",1.63309629912472,0.33288735657375,0.447172965807597,0.763523448938241
"63",1.4737163765847,0.557934194655877,0.409592077053534,0.933630696753478
"64",3.35895784919546,0.550068805535846,0.570520148970206,0.36558790417854
"65",2.58558680233039,0.328158819353521,0.656773439761318,0.326494758411779
"66",1.79666635063191,0.489837234204083,0.629125562607528,0.349001250618694
"67",2.52496905511235,0.637735251805837,0.332646590624102,0.34528155743856
"68",1.91943573248855,0.331706444195087,0.345817332969232,0.347470781090121
"69",1.49872102613267,0.51958200292876,0.34906596449936,0.428647212926946
"70",1.74335367397714,0.640070991755164,0.404720541868066,0.32812460258633
"71",1.48903245234348,0.335576069173273,0.42309179492127,0.384218510198959
"72",1.57852718158405,0.488018631128168,0.397784875245903,0.509115541310762
"73",2.32708776703926,0.654822549762012,0.596786694152743,0.629118067479942
"74",1.9029728495754,0.367372783374329,0.721360979577439,0.521478319859453
"75",1.54286928182486,0.376968825246351,0.743903234294356,0.3874293673156
"76",1.8471347015771,0.785305463849066,0.359208560972321,0.604710749072375
