"","V1","V2","V3","V4"
"1",2.73096704401814,0.556692424139696,1.13681608862534,0.313280022017193
"2",2.53078554380659,0.665108432749257,1.36299728690419,0.285727738888667
"3",2.30027487344945,0.763152189540038,1.47963110257558,0.280262132756165
"4",1.72997792348516,0.584236137311885,0.908519370473203,0.368778469245398
"5",2.06462348949832,0.527190132483119,0.939899114894783,0.339553263793126
"6",2.10896249083672,0.675302758464013,1.18797311783809,0.296207546720527
"7",1.73007157015164,0.794799718701287,1.30474173670187,0.323307548854241
"8",1.69183186871768,0.663931331018781,1.16246734610669,0.332253011355567
"9",1.63211307109468,0.519951043005134,0.919242112642903,0.328004080045071
"10",2.38400896018712,0.590685471615816,1.23064321932669,0.279686312117589
"11",2.23640809267044,0.717703116443869,1.4496586616283,0.279553769867282
"12",2.10075071187878,0.809576481436722,1.52434919611486,0.283738182303381
"13",1.64521807880511,0.575228986049953,0.9143689422197,0.30263006162307
"14",1.83320538260431,0.559915616618996,1.00004008054725,0.288235414510744
"15",1.87731104937252,0.745094746965827,1.25169626965886,0.287451775124891
"16",1.87110087997789,0.796589240277163,1.3705581893901,0.292162950224224
"17",1.87945244222006,0.651526433093391,1.20714052870049,0.288870229099505
"18",1.74152013272772,0.51423091646648,0.910677265344778,0.289778591028522
"19",2.00696046980407,0.618940113978547,1.24845374313452,0.295308381767778
"20",1.97647284185535,0.74436791786548,1.43059487420604,0.299499624680211
"21",1.93025789204967,0.828378232471867,1.48720128971657,0.301475981582843
"22",1.64521734646558,0.541286891087991,0.898803058790348,0.303378651663149
"23",1.65335417932053,0.586440839832134,1.00856867017988,0.3242664797265
"24",1.71059205397225,0.758919606178465,1.21759048433081,0.319305955944938
"25",2.07454234700884,0.746975654124429,1.34838020657008,0.284380556123655
"26",2.16413274407534,0.600110924664861,1.14351997807093,0.298136602964483
"27",1.92965242608838,0.517847396550881,0.888121577054648,0.337341770689694
"28",3.49575551549867,0.250289218272014,0.42690795264191,0.493842639990011
"29",3.23808586459958,0.244808405485958,0.464883218872382,0.50378734352086
"30",2.87071499006574,0.272243671458899,0.478439578016085,0.490728623186426
"31",2.81707629510388,0.268438660718899,0.320256575632227,0.460579794047156
"32",2.67995495194597,0.241833270761234,0.33571857011471,0.480913324925398
"33",2.44881882230314,0.267209031246148,0.349333019432262,0.473391124233749
"34",2.22637298759184,0.289001605584652,0.329435237740932,0.39842766547816
"35",2.17068107359689,0.245212693039766,0.320109596984179,0.411351463101456
"36",2.12309665320262,0.253345062871305,0.310140000083415,0.414084313273249
"37",2.88745292221068,0.255981696830394,0.402363844884401,0.395982279963387
"38",2.69765175213521,0.243923914524576,0.444957664102591,0.399164263059462
