0.71416,0.20071
0.85699,1.2788
0.99982,2.3708
0.85699,1.2788
0.99982,8.1482
1.1427,15.106
0.99982,2.3708
1.1427,15.106
1.2855,28.005
0.78558,0.10826
0.92841,0.68981
1.0712,1.2788
0.92841,0.68981
1.0712,4.3952
1.2141,8.1482
1.0712,1.2788
1.2141,8.1482
1.3569,15.106
0.85699,0.016992
0.99982,0.10826
1.1427,0.20071
0.99982,0.10826
1.1427,0.68981
1.2855,1.2788
1.1427,0.20071
1.2855,1.2788
1.4283,2.3708
15.019,27.882
18.262,27.932
21.505,27.949
18.262,27.932
21.505,27.983
24.749,28
21.505,27.949
24.749,28
27.992,28.017
16.041,28.858
19.284,28.911
22.528,28.928
19.284,28.911
22.528,28.963
25.771,28.981
22.528,28.928
25.771,28.981
29.015,28.998
17.064,29.799
20.307,29.853
23.55,29.871
20.307,29.853
23.55,29.907
26.794,29.925
23.55,29.871
26.794,29.925
30.037,29.943
2.5654,13.257
3.035,18.154
3.5047,22.567
3.0631,16.016
3.5327,21.091
4.0024,25.602
3.5608,18.407
4.0304,23.522
4.5001,28.01
2.8807,14.32
3.3503,19.203
3.82,23.573
3.3784,17.094
3.8481,22.154
4.3177,26.622
3.8761,19.47
4.3458,24.571
4.8154,29.016
3.196,14.966
3.6657,19.702
4.1353,23.913
3.6937,17.679
4.1634,22.588
4.633,26.893
4.1914,19.977
4.6611,24.925
5.1307,29.209
8,10.324
20,13.37
28,16.312
20,16.045
28,19.297
32,22.329
24,21.554
32,24.95
40,28.011
12,10.779
8,13.977
32,17.062
8,16.625
32,20.035
24,23.212
28,22.251
24,25.806
24,29.013
0,11.008
16,14.291
16,17.453
16,16.859
8,20.355
24,23.61
8,22.485
24,26.126
16,29.41
13.381,10.021
15.754,13.034
18.128,16.046
16.156,16.011
18.53,19.026
20.903,22.039
18.931,21.997
21.305,25.015
23.679,28.028
14.922,10.995
17.295,14.01
19.669,17.024
17.697,16.986
20.071,20.004
22.444,23.019
20.473,22.975
22.846,25.994
25.22,29.009
16.463,11.966
18.836,14.983
21.21,17.997
19.238,17.958
21.612,20.977
23.986,23.993
22.014,23.946
24.387,26.967
26.761,29.983
12.751,10.067
15.05,13.045
17.348,16.031
15.449,16.016
17.747,19.015
20.046,22.022
18.146,21.988
20.445,25.008
22.743,28.035
14.131,11.062
16.43,14.049
18.728,17.045
16.828,16.999
19.127,20.008
21.426,23.025
19.526,22.961
21.824,25.991
24.123,29.028
15.511,12.055
17.809,15.052
20.108,18.057
18.208,17.981
20.507,21
22.805,24.026
20.906,23.931
23.204,26.971
25.503,30.017
12.737,10.031
15.066,13.021
17.396,16.034
15.808,16.02
18.137,19.007
20.467,22.017
18.879,22.017
21.208,25.001
23.538,28.009
13.704,11.021
16.034,14.02
18.364,17.043
16.775,17.007
19.105,20.004
21.435,23.024
19.846,23.002
22.176,25.996
24.505,29.013
14.672,12.041
17.002,15.049
19.331,18.082
17.743,18.024
20.073,21.03
22.402,24.06
20.814,24.016
23.144,27.019
25.473,30.046
12.924,10.037
15.238,13.022
17.553,16.008
16.274,16.008
18.588,19.007
20.903,22.007
19.623,21.993
21.938,25.006
24.253,28.02
13.721,11.051
16.035,14.038
18.35,17.026
17.071,17.018
19.385,20.019
21.7,23.021
20.421,22.999
22.735,26.015
25.05,29.031
14.518,12.054
16.833,15.044
19.147,18.034
17.868,18.018
20.182,21.021
22.497,24.026
21.218,23.995
23.532,27.013
25.847,30.032
13.095,10.025
15.436,13.027
17.776,16.026
16.782,16.031
19.122,19.031
21.462,22.028
20.468,22.035
22.808,25.034
25.149,28.029
13.617,11.022
15.957,14.022
18.297,17.019
17.303,17.028
19.643,20.026
21.983,23.021
20.989,23.032
23.33,26.029
25.67,29.022
14.138,12.018
16.478,15.016
18.818,18.011
17.824,18.023
20.164,21.02
22.505,24.013
21.511,24.028
23.851,27.022
26.191,30.014
13.321,10.028
15.387,13.021
17.454,16.018
17.366,16.036
19.432,19.025
21.499,22.019
21.411,22.043
23.477,25.029
25.544,28.019
13.87,11.011
15.937,14.01
18.003,17.013
17.915,17.024
19.981,20.02
22.048,23.02
21.96,23.038
24.026,26.03
26.093,29.026
14.419,11.995
16.486,15
18.552,18.01
18.464,18.014
20.531,21.016
22.597,24.022
22.509,24.033
24.576,27.032
26.642,30.034
13.238,10.019
15.309,13.023
17.38,16.028
17.563,16.02
19.635,19.024
21.706,22.029
21.889,22.025
23.96,25.03
26.031,28.035
13.46,11.024
15.532,14.029
17.603,17.035
17.786,17.024
19.857,20.03
21.928,23.036
22.111,23.03
24.183,26.036
26.254,29.042
13.683,12.029
15.754,15.035
17.825,18.042
18.008,18.03
20.079,21.036
22.151,24.043
22.334,24.035
24.405,27.042
26.476,30.049
13.215,10.044
15.289,13.031
17.364,16.02
17.605,16.036
19.68,19.027
21.754,22.018
21.996,22.027
24.071,25.02
26.145,28.014
13.357,11.043
15.431,14.032
17.506,17.022
17.747,17.029
19.822,20.021
21.896,23.014
22.138,23.014
24.213,26.009
26.287,29.005
13.499,12.047
15.573,15.038
17.648,18.029
17.89,18.028
19.964,21.021
22.039,24.016
22.28,24.007
24.355,27.003
26.429,30
13.398,10.029
15.588,13.025
17.778,16.014
17.552,16.038
19.741,19.032
21.931,22.021
21.705,22.045
23.895,25.038
26.085,28.026
13.755,11.022
15.944,14.018
18.134,17.008
17.908,17.028
20.098,20.023
22.287,23.012
22.061,23.032
24.251,26.026
