"4","A2XJH3WC02RMXQ","2","2018-01-11 10:55:18","2018-01-11 10:55:18",NULL,NULL,NULL,"1.18","{""participant_code"":""A2XJH3WC02RMXQ"",""session_date"":""11/01/2018"",""session_time"":""16.00:25.00"",""session_duration_seconds"":391,""condition_index"":2,""condition_features_weigth_6"":""feature_b"",""condition_features_weigth_3"":""feature_a"",""condition_features_weigth_1"":""feature_c"",""condition_training_type"":""active"",""condition_tests_order_1"":""estimation"",""condition_tests_order_2"":""comparison"",""instructions_check_attempts_counter"":0,""instructions_check_answers"":""[{\""question-goal\"":\""correct\"",\""question-fruits\"":\""correct\"",\""question-cards\"":\""correct\""}]"",""training_revealed_1_card"":""4;3;3;23;monster18"",""training_revealed_2_card"":""4;4;2;28;monster17"",""training_revealed_3_card"":""2;4;3;23;monster4"",""training_revealed_4_card"":""3;3;4;21;monster20"",""training_revealed_5_card"":""4;2;2;16;monster15"",""training_revealed_6_card"":""4;4;3;29;monster13"",""training_revealed_7_card"":""4;4;4;30;monster12"",""training_revealed_8_card"":""3;4;2;25;monster51"",""training_revealed_9_card"":""2;4;4;24;monster3"",""training_revealed_10_card"":""4;3;4;24;monster16"",""training_revealed_11_card"":""3;4;3;26;monster5"",""training_revealed_12_card"":""4;3;2;22;monster27"",""training_revealed_13_card"":""2;2;2;10;monster10"",""training_revealed_14_card"":""3;2;2;13;monster44"",""training_revealed_15_card"":""3;2;4;15;monster7"",""training_revealed_16_card"":""2;3;3;17;monster45"",""training_revealed_17_card"":""2;2;4;12;monster41"",""training_revealed_18_card"":""3;3;3;20;monster38"",""training_revealed_19_card"":""4;2;3;17;monster1"",""training_revealed_20_card"":""2;3;2;16;monster24"",""training_revealed_21_card"":""2;2;3;11;monster9"",""training_revealed_22_card"":""2;4;2;22;monster6"",""training_unrevealed_1_card"":""3;3;2;19;monster52"",""training_unrevealed_2_card"":""4;2;4;18;monster53"",""training_unrevealed_3_card"":""3;4;4;27;monster48"",""training_unrevealed_4_card"":""2;3;4;18;monster39"",""training_unrevealed_5_card"":""3;2;3;14;monster46"",""test_comparison_1_card_a"":""3;4;4;27;monster32"",""test_comparison_1_card_b"":""4;2;2;16;monster41"",""test_comparison_1_chosen_card"":""3;4;4;27;monster32"",""test_comparison_1_correct"":1,""test_comparison_2_card_a"":""2;4;4;24;monster42"",""test_comparison_2_card_b"":""3;2;2;13;monster36"",""test_comparison_2_chosen_card"":""2;4;4;24;monster42"",""test_comparison_2_correct"":1,""test_comparison_3_card_a"":""1;4;1;18;monster28"",""test_comparison_3_card_b"":""2;1;2;4;monster40"",""test_comparison_3_chosen_card"":""2;1;2;4;monster40"",""test_comparison_3_correct"":0,""test_comparison_4_card_a"":""2;2;2;10;monster33"",""test_comparison_4_card_b"":""3;1;1;6;monster38"",""test_comparison_4_chosen_card"":""2;2;2;10;monster33"",""test_comparison_4_correct"":1,""test_comparison_5_card_a"":""1;1;4;3;monster43"",""test_comparison_5_card_b"":""2;1;1;3;monster30"",""test_comparison_5_chosen_card"":""2;1;1;3;monster30"",""test_comparison_5_correct"":1,""test_comparison_6_card_a"":""3;2;2;13;monster31"",""test_comparison_6_card_b"":""2;2;2;10;monster35"",""test_comparison_6_chosen_card"":""3;2;2;13;monster31"",""test_comparison_6_correct"":1,""test_comparison_7_card_a"":""2;3;2;16;monster39"",""test_comparison_7_card_b"":""2;2;2;10;monster34"",""test_comparison_7_chosen_card"":""2;3;2;16;monster39"",""test_comparison_7_correct"":1,""test_comparison_8_card_a"":""2;2;3;11;monster37"",""test_comparison_8_card_b"":""2;2;2;10;monster29"",""test_comparison_8_chosen_card"":""2;2;3;11;monster37"",""test_comparison_8_correct"":1,""test_estimation_extrapolation_1_card"":""5;1;5;16;monster47"",""test_estimation_extrapolation_1_estimated_criterion"":11,""test_estimation_extrapolation_1_estimation_distance"":5,""test_estimation_extrapolation_2_card"":""5;1;1;12;monster36"",""test_estimation_extrapolation_2_estimated_criterion"":19,""test_estimation_extrapolation_2_estimation_distance"":7,""test_estimation_extrapolation_3_card"":""1;5;1;24;monster43"",""test_estimation_extrapolation_3_estimated_criterion"":13,""test_estimation_extrapolation_3_estimation_distance"":11,""test_estimation_extrapolation_4_card"":""5;5;1;36;monster37"",""test_estimation_extrapolation_4_estimated_criterion"":32,""test_estimation_extrapolation_4_estimation_distance"":4,""test_estimation_extrapolation_5_card"":""1;1;1;0;monster50"",""test_estimation_extrapolation_5_estimated_criterion"":13,""test_estimation_extrapolation_5_estimation_distance"":13,""test_estimation_extrapolation_6_card"":""1;1;5;4;monster40"",""test_estimation_extrapolation_6_estimated_criterion"":18,""test_estimation_extrapolation_6_estimation_distance"":14,""test_estimation_extrapolation_7_card"":""1;5;5;28;monster49"",""test_estimation_extrapolation_7_estimated_criterion"":25,""test_estimation_extrapolation_7_estimation_distance"":3,""test_estimation_extrapolation_8_card"":""5;5;5;40;monster42"",""test_estimation_extrapolation_8_estimated_criterion"":40,""test_estimation_extrapolation_8_estimation_distance"":0,""test_estimation_interpolation_1_card"":""3;4;4;27;monster48"",""test_estimation_interpolation_1_estimated_criterion"":28,""test_estimation_interpolation_1_estimation_distance"":1,""test_estimation_interpolation_2_card"":""4;2;4;18;monster53"",""test_estimation_interpolation_2_estimated_criterion"":16,""test_estimation_interpolation_2_estimation_distance"":2,""test_estimation_interpolation_3_card"":""3;2;3;14;monster46"",""test_estimation_interpolation_3_estimated_criterion"":22,""test_estimation_interpolation_3_estimation_distance"":8,""test_estimation_interpolation_4_card"":""3;3;2;19;monster52"",""test_estimation_interpolation_4_estimated_criterion"":24,""test_estimation_interpolation_4_estimation_distance"":5,""test_estimation_interpolation_5_card"":""2;3;4;18;monster39"",""test_estimation_interpolation_5_estimated_criterion"":17,""test_estimation_interpolation_5_estimation_distance"":1,""test_estimation_recall_1_card"":""3;3;3;20;monster38"",""test_estimation_recall_1_estimated_criterion"":23,""test_estimation_recall_1_estimation_distance"":3,""test_estimation_recall_2_card"":""2;3;3;17;monster45"",""test_estimation_recall_2_estimated_criterion"":20,""test_estimation_recall_2_estimation_distance"":3,""test_estimation_recall_3_card"":""3;4;2;25;monster51"",""test_estimation_recall_3_estimated_criterion"":28,""test_estimation_recall_3_estimation_distance"":3,""test_estimation_recall_4_card"":""2;2;4;12;monster41"",""test_estimation_recall_4_estimated_criterion"":14,""test_estimation_recall_4_estimation_distance"":2,""test_estimation_recall_5_card"":""3;2;2;13;monster44"",""test_estimation_recall_5_estimated_criterion"":21,""test_estimation_recall_5_estimation_distance"":8,""ranking_task_feature_1"":""feature_b"",""ranking_task_feature_2"":""feature_a"",""ranking_task_feature_3"":""feature_c"",""ranking_task_question_adults"":""'Cheeky is the main reason for huge fruits '"",""reward_test_comparison_cents"":140,""reward_test_estimation_cents"":450,""reward_total_cents"":590,""reward_total_euros"":""5.90"",""reward_mturk_total_euros"":""1.18""}"
"5","A2UF73T5FVZKMM","1","2018-01-11 10:56:21","2018-01-11 10:56:21",NULL,NULL,NULL,"1.00","{""participant_code"":""A2UF73T5FVZKMM"",""session_date"":""11/01/2018"",""session_time"":""16.00:26.00"",""session_duration_seconds"":457,""condition_index"":1,""condition_features_weigth_6"":""feature_a"",""condition_features_weigth_3"":""feature_c"",""condition_features_weigth_1"":""feature_b"",""condition_training_type"":""passive"",""condition_tests_order_1"":""comparison"",""condition_tests_order_2"":""estimation"",""instructions_check_attempts_counter"":0,""instructions_check_answers"":""[{\""question-goal\"":\""correct\"",\""question-fruits\"":\""correct\"",\""question-cards\"":\""correct\""}]"",""training_revealed_1_card"":""2;2;2;10;monster40"",""training_revealed_2_card"":""2;4;4;18;monster11"",""training_revealed_3_card"":""4;2;2;22;monster15"",""training_revealed_4_card"":""3;4;4;24;monster8"",""training_revealed_5_card"":""4;4;3;27;monster44"",""training_revealed_6_card"":""3;2;2;16;monster25"",""training_revealed_7_card"":""3;3;3;20;monster5"",""training_revealed_8_card"":""2;3;4;17;monster17"",""training_revealed_9_card"":""3;2;3;19;monster51"",""training_revealed_10_card"":""2;3;2;11;monster21"",""training_revealed_11_card"":""2;3;3;14;monster23"",""training_revealed_12_card"":""2;4;2;12;monster6"",""training_revealed_13_card"":""4;3;2;23;monster7"",""training_revealed_14_card"":""4;4;2;24;monster1"",""training_revealed_15_card"":""3;2;4;22;monster13"",""training_revealed_16_card"":""3;4;2;18;monster24"",""training_revealed_17_card"":""4;3;4;29;monster50"",""training_revealed_18_card"":""2;4;3;15;monster9"",""training_revealed_19_card"":""2;2;4;16;monster19"",""training_revealed_20_card"":""3;3;2;17;monster43"",""training_revealed_21_card"":""4;2;3;25;monster2"",""training_revealed_22_card"":""3;4;3;21;monster10"",""training_unrevealed_1_card"":""2;2;3;13;monster41"",""training_unrevealed_2_card"":""4;4;4;30;monster46"",""training_unrevealed_3_card"":""4;2;4;28;monster45"",""training_unrevealed_4_card"":""4;3;3;26;monster48"",""training_unrevealed_5_card"":""3;3;4;23;monster42"",""test_comparison_1_card_a"":""4;2;2;22;monster38"",""test_comparison_1_card_b"":""3;4;4;24;monster35"",""test_comparison_1_chosen_card"":""3;4;4;24;monster35"",""test_comparison_1_correct"":1,""test_comparison_2_card_a"":""3;2;2;16;monster37"",""test_comparison_2_card_b"":""2;4;4;18;monster41"",""test_comparison_2_chosen_card"":""2;4;4;18;monster41"",""test_comparison_2_correct"":1,""test_comparison_3_card_a"":""2;1;2;9;monster40"",""test_comparison_3_card_b"":""1;4;1;3;monster34"",""test_comparison_3_chosen_card"":""1;4;1;3;monster34"",""test_comparison_3_correct"":0,""test_comparison_4_card_a"":""3;1;1;12;monster42"",""test_comparison_4_card_b"":""2;2;2;10;monster31"",""test_comparison_4_chosen_card"":""2;2;2;10;monster31"",""test_comparison_4_correct"":0,""test_comparison_5_card_a"":""1;1;4;9;monster30"",""test_comparison_5_card_b"":""2;1;1;6;monster28"",""test_comparison_5_chosen_card"":""1;1;4;9;monster30"",""test_comparison_5_correct"":1,""test_comparison_6_card_a"":""3;2;2;16;monster32"",""test_comparison_6_card_b"":""2;2;2;10;monster36"",""test_comparison_6_chosen_card"":""3;2;2;16;monster32"",""test_comparison_6_correct"":1,""test_comparison_7_card_a"":""2;3;2;11;monster33"",""test_comparison_7_card_b"":""2;2;2;10;monster29"",""test_comparison_7_chosen_card"":""2;3;2;11;monster33"",""test_comparison_7_correct"":1,""test_comparison_8_card_a"":""2;2;2;10;monster39"",""test_comparison_8_card_b"":""2;2;3;13;monster43"",""test_comparison_8_chosen_card"":""2;2;3;13;monster43"",""test_comparison_8_correct"":1,""test_estimation_extrapolation_1_card"":""5;1;5;36;monster49"",""test_estimation_extrapolation_1_estimated_criterion"":21,""test_estimation_extrapolation_1_estimation_distance"":15,""test_estimation_extrapolation_2_card"":""1;5;5;16;monster36"",""test_estimation_extrapolation_2_estimated_criterion"":21,""test_estimation_extrapolation_2_estimation_distance"":5,""test_estimation_extrapolation_3_card"":""5;5;5;40;monster39"",""test_estimation_extrapolation_3_estimated_criterion"":25,""test_estimation_extrapolation_3_estimation_distance"":15,""test_estimation_extrapolation_4_card"":""1;1;1;0;monster53"",""test_estimation_extrapolation_4_estimated_criterion"":13,""test_estimation_extrapolation_4_estimation_distance"":13,""test_estimation_extrapolation_5_card"":""5;5;1;28;monster47"",""test_estimation_extrapolation_5_estimated_criterion"":21,""test_estimation_extrapolation_5_estimation_distance"":7,""test_estimation_extrapolation_6_card"":""1;5;1;4;monster38"",""test_estimation_extrapolation_6_estimated_criterion"":17,""test_estimation_extrapolation_6_estimation_distance"":13,""test_estimation_extrapolation_7_card"":""5;1;1;24;monster37"",""test_estimation_extrapolation_7_estimated_criterion"":17,""test_estimation_extrapolation_7_estimation_distance"":7,""test_estimation_extrapolation_8_card"":""1;1;5;12;monster52"",""test_estimation_extrapolation_8_estimated_criterion"":17,""test_estimation_extrapolation_8_estimation_distance"":5,""test_estimation_interpolation_1_card"":""4;4;4;30;monster46"",""test_estimation_interpolation_1_estimated_criterion"":22,""test_estimation_interpolation_1_estimation_distance"":8,""test_estimation_interpolation_2_card"":""3;3;4;23;monster42"",""test_estimation_interpolation_2_estimated_criterion"":20,""test_estimation_interpolation_2_estimation_distance"":3,""test_estimation_interpolation_3_card"":""2;2;3;13;monster41"",""test_estimation_interpolation_3_estimated_criterion"":17,""test_estimation_interpolation_3_estimation_distance"":4,""test_estimation_interpolation_4_card"":""4;3;3;26;monster48"",""test_estimation_interpolation_4_estimated_criterion"":20,""test_estimation_interpolation_4_estimation_distance"":6,""test_estimation_interpolation_5_card"":""4;2;4;28;monster45"",""test_estimation_interpolation_5_estimated_criterion"":20,""test_estimation_interpolation_5_estimation_distance"":8,""test_estimation_recall_1_card"":""2;2;2;10;monster40"",""test_estimation_recall_1_estimated_criterion"":16,""test_estimation_recall_1_estimation_distance"":6,""test_estimation_recall_2_card"":""4;4;3;27;monster44"",""test_estimation_recall_2_estimated_criterion"":21,""test_estimation_recall_2_estimation_distance"":6,""test_estimation_recall_3_card"":""4;3;4;29;monster50"",""test_estimation_recall_3_estimated_criterion"":21,""test_estimation_recall_3_estimation_distance"":8,""test_estimation_recall_4_card"":""3;2;3;19;monster51"",""test_estimation_recall_4_estimated_criterion"":18,""test_estimation_recall_4_estimation_distance"":1,""test_estimation_recall_5_card"":""3;3;2;17;monster43"",""test_estimation_recall_5_estimated_criterion"":18,""test_estimation_recall_5_estimation_distance"":1,""ranking_task_feature_1"":""feature_a"",""ranking_task_feature_2"":""feature_b"",""ranking_task_feature_3"":""feature_c"",""ranking_task_question_adults"":""'MONSTER GET 10 ANOTHER THREE WILL GET REMAINING'"",""reward_test_comparison_cents"":120,""reward_test_estimation_cents"":380,""reward_total_cents"":500,""reward_total_euros"":""5.00"",""reward_mturk_total_euros"":""1.00""}"
"6","A8WLCSZLNZ8BL","1","2018-01-11 10:57:00","2018-01-11 10:57:00",NULL,NULL,NULL,"1.10","{""participant_code"":""A8WLCSZLNZ8BL"",""session_date"":""11/01/2018"",""session_time"":""16.00:26.00"",""session_duration_seconds"":514,""condition_index"":1,""condition_features_weigth_6"":""feature_c"",""condition_features_weigth_3"":""feature_b"",""condition_features_weigth_1"":""feature_a"",""condition_training_type"":""passive"",""condition_tests_order_1"":""comparison"",""condition_tests_order_2"":""estimation"",""instructions_check_attempts_counter"":1,""instructions_check_answers"":""[{\""question-goal\"":\""wrong2\"",\""question-fruits\"":\""correct\"",\""question-cards\"":\""wrong1\""},{\""question-goal\"":\""correct\"",\""question-fruits\"":\""correct\"",\""question-cards\"":\""correct\""}]"",""training_revealed_1_card"":""2;2;4;22;monster2"",""training_revealed_2_card"":""3;4;3;23;monster24"",""training_revealed_3_card"":""3;2;4;23;monster27"",""training_revealed_4_card"":""3;2;3;17;monster7"",""training_revealed_5_card"":""2;4;2;16;monster12"",""training_revealed_6_card"":""4;2;3;18;monster42"",""training_revealed_7_card"":""2;2;3;16;monster47"",""training_revealed_8_card"":""2;2;2;10;monster10"",""training_revealed_9_card"":""4;3;4;27;monster17"",""training_revealed_10_card"":""4;3;3;21;monster44"",""training_revealed_11_card"":""2;3;3;19;monster51"",""training_revealed_12_card"":""2;3;4;25;monster20"",""training_revealed_13_card"":""4;4;3;24;monster15"",""training_revealed_14_card"":""3;4;2;17;monster5"",""training_revealed_15_card"":""4;2;4;24;monster16"",""training_revealed_16_card"":""4;4;2;18;monster26"",""training_revealed_17_card"":""4;2;2;12;monster11"",""training_revealed_18_card"":""3;3;3;20;monster9"",""training_revealed_19_card"":""4;4;4;30;monster18"",""training_revealed_20_card"":""2;4;3;22;monster14"",""training_revealed_21_card"":""2;3;2;13;monster19"",""training_revealed_22_card"":""4;3;2;15;monster53"",""training_unrevealed_1_card"":""2;4;4;28;monster39"",""training_unrevealed_2_card"":""3;4;4;29;monster40"",""training_unrevealed_3_card"":""3;2;2;11;monster45"",""training_unrevealed_4_card"":""3;3;4;26;monster41"",""training_unrevealed_5_card"":""3;3;2;14;monster36"",""test_comparison_1_card_a"":""3;4;4;29;monster41"",""test_comparison_1_card_b"":""4;2;2;12;monster40"",""test_comparison_1_chosen_card"":""3;4;4;29;monster41"",""test_comparison_1_correct"":1,""test_comparison_2_card_a"":""3;2;2;11;monster35"",""test_comparison_2_card_b"":""2;4;4;28;monster33"",""test_comparison_2_chosen_card"":""2;4;4;28;monster33"",""test_comparison_2_correct"":1,""test_comparison_3_card_a"":""2;1;2;7;monster37"",""test_comparison_3_card_b"":""1;4;1;9;monster42"",""test_comparison_3_chosen_card"":""2;1;2;7;monster37"",""test_comparison_3_correct"":0,""test_comparison_4_card_a"":""3;1;1;2;monster32"",""test_comparison_4_card_b"":""2;2;2;10;monster29"",""test_comparison_4_chosen_card"":""2;2;2;10;monster29"",""test_comparison_4_correct"":1,""test_comparison_5_card_a"":""2;1;1;1;monster36"",""test_comparison_5_card_b"":""1;1;4;18;monster43"",""test_comparison_5_chosen_card"":""2;1;1;1;monster36"",""test_comparison_5_correct"":0,""test_comparison_6_card_a"":""3;2;2;11;monster28"",""test_comparison_6_card_b"":""2;2;2;10;monster39"",""test_comparison_6_chosen_card"":""3;2;2;11;monster28"",""test_comparison_6_correct"":1,""test_comparison_7_card_a"":""2;2;2;10;monster31"",""test_comparison_7_card_b"":""2;3;2;13;monster30"",""test_comparison_7_chosen_card"":""2;3;2;13;monster30"",""test_comparison_7_correct"":1,""test_comparison_8_card_a"":""2;2;2;10;monster34"",""test_comparison_8_card_b"":""2;2;3;16;monster38"",""test_comparison_8_chosen_card"":""2;2;3;16;monster38"",""test_comparison_8_correct"":1,""test_estimation_extrapolation_1_card"":""1;5;5;36;monster43"",""test_estimation_extrapolation_1_estimated_criterion"":30,""test_estimation_extrapolation_1_estimation_distance"":6,""test_estimation_extrapolation_2_card"":""1;5;1;12;monster38"",""test_estimation_extrapolation_2_estimated_criterion"":10,""test_estimation_extrapolation_2_estimation_distance"":2,""test_estimation_extrapolation_3_card"":""1;1;5;24;monster52"",""test_estimation_extrapolation_3_estimated_criterion"":19,""test_estimation_extrapolation_3_estimation_distance"":5,""test_estimation_extrapolation_4_card"":""5;1;1;4;monster48"",""test_estimation_extrapolation_4_estimated_criterion"":10,""test_estimation_extrapolation_4_estimation_distance"":6,""test_estimation_extrapolation_5_card"":""5;5;5;40;monster46"",""test_estimation_extrapolation_5_estimated_criterion"":32,""test_estimation_extrapolation_5_estimation_distance"":8,""test_estimation_extrapolation_6_card"":""5;5;1;16;monster49"",""test_estimation_extrapolation_6_estimated_criterion"":16,""test_estimation_extrapolation_6_estimation_distance"":0,""test_estimation_extrapolation_7_card"":""1;1;1;0;monster37"",""test_estimation_extrapolation_7_estimated_criterion"":4,""test_estimation_extrapolation_7_estimation_distance"":4,""test_estimation_extrapolation_8_card"":""5;1;5;28;monster50"",""test_estimation_extrapolation_8_estimated_criterion"":35,""test_estimation_extrapolation_8_estimation_distance"":7,""test_estimation_interpolation_1_card"":""3;3;2;14;monster36"",""test_estimation_interpolation_1_estimated_criterion"":21,""test_estimation_interpolation_1_estimation_distance"":7,""test_estimation_interpolation_2_card"":""3;2;2;11;monster45"",""test_estimation_interpolation_2_estimated_criterion"":32,""test_estimation_interpolation_2_estimation_distance"":21,""test_estimation_interpolation_3_card"":""3;3;4;26;monster41"",""test_estimation_interpolation_3_estimated_criterion"":20,""test_estimation_interpolation_3_estimation_distance"":6,""test_estimation_interpolation_4_card"":""2;4;4;28;monster39"",""test_estimation_interpolation_4_estimated_criterion"":24,""test_estimation_interpolation_4_estimation_distance"":4,""test_estimation_interpolation_5_card"":""3;4;4;29;monster40"",""test_estimation_interpolation_5_estimated_criterion"":23,""test_estimation_interpolation_5_estimation_distance"":6,""test_estimation_recall_1_card"":""4;2;3;18;monster42"",""test_estimation_recall_1_estimated_criterion"":19,""test_estimation_recall_1_estimation_distance"":1,""test_estimation_recall_2_card"":""4;3;3;21;monster44"",""test_estimation_recall_2_estimated_criterion"":29,""test_estimation_recall_2_estimation_distance"":8,""test_estimation_recall_3_card"":""4;3;2;15;monster53"",""test_estimation_recall_3_estimated_criterion"":17,""test_estimation_recall_3_estimation_distance"":2,""test_estimation_recall_4_card"":""2;3;3;19;monster51"",""test_estimation_recall_4_estimated_criterion"":16,""test_estimation_recall_4_estimation_distance"":3,""test_estimation_recall_5_card"":""2;2;3;16;monster47"",""test_estimation_recall_5_estimated_criterion"":20,""test_estimation_recall_5_estimation_distance"":4,""ranking_task_feature_1"":""feature_a"",""ranking_task_feature_2"":""feature_c"",""ranking_task_feature_3"":""feature_b"",""ranking_task_question_adults"":""'Mostly friendly monsters collected most fruits'"",""reward_test_comparison_cents"":120,""reward_test_estimation_cents"":430,""reward_total_cents"":550,""reward_total_euros"":""5.50"",""reward_mturk_total_euros"":""1.10""}"
